item_number,name,description,brand,unit,cost_price,list_price,sale_price,product_status,barcode,metadata_json
SSDMR4BMB,"Snap-on 8-3/4"" 螺絲起子鑽頭 (深藍色)","Snap-on 8-3/4"" 螺絲起子鑽頭 (深藍色)",Unknown,件,0,3350,0,active,SSDMR4BMB,"{'category': 'Snap-on 起子系列', 'safety_stock': 0, 'stock_qty': 0, 'supplier': ''}"
SSDMR4BO,"Snap-on 8-3/4"" 螺絲起子鑽頭 (橘色)","Snap-on 8-3/4"" 螺絲起子鑽頭 (橘色)",Unknown,件,0,3350,0,active,SSDMR4BO,"{'category': 'Snap-on 起子系列', 'safety_stock': 0, 'stock_qty': 0, 'supplier': ''}"
SSDMR4BR,"Snap-on 8-3/4"" 螺絲起子鑽頭 (紅色)","Snap-on 8-3/4"" 螺絲起子鑽頭 (紅色)",Unknown,件,0,3350,0,active,SSDMR4BR,"{'category': 'Snap-on 起子系列', 'safety_stock': 0, 'stock_qty': 0, 'supplier': ''}"
SSDP31IRRB,Snap-on #1 十字頭替換品 SSDP31IRRB,Snap-on #1 十字頭替換品 SSDP31IRRB,Unknown,個,294,620,0,active,SSDP31IRRB,"{'category': 'Snap-on 起子系列', 'safety_stock': 0, 'stock_qty': 10, 'supplier': ''}"
SSDP42IRPB,Snap-on 零件 十字頭 2號,Snap-on 零件 十字頭 2號,Unknown,件,0,790,0,active,SSDP42IRPB,"{'category': 'Snap-on 零件', 'safety_stock': 0, 'stock_qty': 0, 'supplier': ''}"
SSDP42IRRB,Snap-on #2 十字頭替換品 SSDP42IRRB,Snap-on #2 十字頭替換品 SSDP42IRRB,Unknown,個,0,790,0,active,SSDP42IRRB,"{'category': 'Snap-on 起子系列', 'safety_stock': 0, 'stock_qty': 48, 'supplier': ''}"
SSDP62IRRB,Snap-on #2 十字頭替換品 SSDP62IRRB,Snap-on #2 十字頭替換品 SSDP62IRRB,Unknown,個,0,900,0,active,SSDP62IRRB,"{'category': 'Snap-on 起子系列', 'safety_stock': 0, 'stock_qty': 12, 'supplier': ''}"
SSDP63IRRB,Snap-on #3 十字頭替換品 SSDP63IRRB,Snap-on #3 十字頭替換品 SSDP63IRRB,Unknown,個,0,0,0,active,SSDP63IRRB,"{'category': 'Snap-on 起子系列', 'safety_stock': 0, 'stock_qty': 1, 'supplier': ''}"
SSDP82BRB,Snap-on PHILLIPS® #2 起子頭,Snap-on PHILLIPS® #2 起子頭,Unknown,支,0,1350,0,active,SSDP82BRB,"{'category': 'Snap-on 起子系列', 'safety_stock': 0, 'stock_qty': 8, 'supplier': ''}"
SSDT310RB,Snap-on 零件 刀刃,Snap-on 零件 刀刃,Unknown,件,0,600,0,active,SSDT310RB,"{'category': 'Snap-on 零件', 'safety_stock': 0, 'stock_qty': 0, 'supplier': ''}"
SSDT320RB,Snap-on TORX® T20 Instinct® 星字頭替換品,Snap-on TORX® T20 Instinct® 星字頭替換品,Unknown,支,0,650,0,active,SSDT320RB,"{'category': 'Snap-on 起子系列', 'safety_stock': 0, 'stock_qty': 0, 'supplier': ''}"
SSDT645RB,Snap-on TORX® T45 Instinct® 起子頭,Snap-on TORX® T45 Instinct® 起子頭,Unknown,個,0,0,0,active,SSDT645RB,"{'category': 'Snap-on 起子系列', 'safety_stock': 0, 'stock_qty': 1, 'supplier': ''}"
SSDTR825RB,Snap-on SGDTRX825BR 維修零件,Snap-on SGDTRX825BR 維修零件,Unknown,個,0,0,0,active,SSDTR825RB,"{'category': 'Snap-on 零件', 'safety_stock': 0, 'stock_qty': 0, 'supplier': ''}"
SSKLIPSCH,Snap-on Klipsch聯名音響,Snap-on Klipsch聯名音響,Unknown,件,9000,13500,0,active,SSKLIPSCH,"{'category': 'Snap-on 周邊', 'safety_stock': 0, 'stock_qty': 0, 'supplier': ''}"
SSX22P129,Snap-on戶外靠背椅,Snap-on戶外靠背椅,Unknown,個,0,23000,0,active,SSX22P129,"{'category': 'Snap-on 周邊', 'safety_stock': 0, 'stock_qty': 3, 'supplier': ''}"
SSX22P8UK,Snap-on 原廠精品 耶誕老人雪花球,Snap-on 原廠精品 耶誕老人雪花球,Unknown,個,1196,0,0,active,,"{'category': 'Snap-on 周邊', 'safety_stock': 0, 'stock_qty': 1, 'supplier': ''}"
SSX23P113,Snap-on復古保冷箱,Snap-on復古保冷箱,Unknown,個,0,23000,0,active,SSX23P113,"{'category': 'Snap-on 周邊', 'safety_stock': 0, 'stock_qty': 4, 'supplier': ''}"
SSX23P132,Snap-on Atom Brick積木模型車,Snap-on Atom Brick積木模型車,Unknown,件,0,0,0,active,SSX23P132,"{'category': 'Snap-on 周邊', 'safety_stock': 0, 'stock_qty': 7, 'supplier': ''}"
SSX23P135,Snap-on腳踏式兒童衝刺車,Snap-on腳踏式兒童衝刺車,Unknown,個,0,38888,0,active,SSX23P135,"{'category': 'Snap-on 周邊', 'safety_stock': 0, 'stock_qty': 1, 'supplier': ''}"
SSX25P137,Snap-on 1:18 比例 Traxxas SOTL TRX-4M 遙控車,Snap-on 1:18 比例 Traxxas SOTL TRX-4M 遙控車,Unknown,件,0,17000,0,active,SSX25P137,"{'category': 'Snap-on 原廠精品', 'safety_stock': 0, 'stock_qty': 0, 'supplier': ''}"
SSX25P138,Snap-on 竹製多功能砧板含托盤,Snap-on 竹製多功能砧板含托盤,Unknown,件,0,3400,0,active,SSX25P138,"{'category': 'Snap-on 原廠精品', 'safety_stock': 0, 'stock_qty': 2, 'supplier': ''}"
SSX25P139,Snap-on 1:64 比例 SOT Cab 合金車模型,Snap-on 1:64 比例 SOT Cab 合金車模型,Unknown,件,0,1600,0,active,SSX25P139,"{'category': 'Snap-on 原廠精品', 'safety_stock': 0, 'stock_qty': 30, 'supplier': ''}"
SSX25P140,Snap-on 設計款兒童工具語音玩具,Snap-on 設計款兒童工具語音玩具,Unknown,件,0,1800,0,active,SSX25P140,"{'category': 'Snap-on 原廠精品', 'safety_stock': 0, 'stock_qty': 2, 'supplier': ''}"
SSX25P142,Snap-on 兒童乘坐式 Rock N Roll Cab Xpress騎乘玩具,Snap-on 兒童乘坐式 Rock N Roll Cab Xpress騎乘玩具,Unknown,件,0,6600,0,active,SSX25P142,"{'category': 'Snap-on 原廠精品', 'safety_stock': 0, 'stock_qty': 0, 'supplier': ''}"
SSX25P143,Snap-on 兒童記憶配對遊戲,Snap-on 兒童記憶配對遊戲,Unknown,件,0,1800,0,active,SSX25P143,"{'category': 'Snap-on 原廠精品', 'safety_stock': 0, 'stock_qty': 1, 'supplier': ''}"
SSX25P144,Snap-on Express 105 玩具車組,Snap-on Express 105 玩具車組,Unknown,件,0,23800,0,active,SSX25P144,"{'category': 'Snap-on 原廠精品', 'safety_stock': 0, 'stock_qty': 2, 'supplier': ''}"
ST0001415,Snap-on 零件 ST0001415,Snap-on 零件 ST0001415,Unknown,件,0,1700,0,active,ST0001415,"{'category': 'Snap-on 零件', 'safety_stock': 0, 'stock_qty': 16, 'supplier': ''}"
ST0001470,Snap-on 零件 ST0001470,Snap-on 零件 ST0001470,Unknown,件,0,672,0,active,ST0001470,"{'category': 'Snap-on 零件', 'safety_stock': 0, 'stock_qty': 17, 'supplier': ''}"
ST0010597,Snap-on 零件 ST0010597,Snap-on 零件 ST0010597,Unknown,件,0,568,0,active,ST0010597,"{'category': 'Snap-on 零件', 'safety_stock': 0, 'stock_qty': 7, 'supplier': ''}"
ST4025004,Snap-on 零件 ST4025004,Snap-on 零件 ST4025004,Unknown,件,0,5933,0,active,ST4025004,"{'category': 'Snap-on 零件', 'safety_stock': 0, 'stock_qty': 0, 'supplier': ''}"
ST4027747,Snap-on 零件 ST4027747,Snap-on 零件 ST4027747,Unknown,件,0,10390,0,active,ST4027747,"{'category': 'Snap-on 零件', 'safety_stock': 0, 'stock_qty': 4, 'supplier': ''}"
STARTERSET5,Snap-on 17件式 三分 棘輪扳手入門套餐 含6角套筒,Snap-on 17件式 三分 棘輪扳手入門套餐 含6角套筒,Unknown,套組,13404,20310,0,active,STARTERSET5,"{'category': 'Snap-on 套筒系列', 'safety_stock': 0, 'stock_qty': 14, 'supplier': ''}"
STM04,"Snap-on 二分 1/4"" 6角 1/8"" 長套筒","Snap-on 二分 1/4"" 6角 1/8"" 長套筒",Unknown,個,625,1150,0,active,STM04,"{'category': 'Snap-on 套筒系列', 'safety_stock': 0, 'stock_qty': 0, 'supplier': ''}"
STM05,"Snap-on 二分 1/4"" 6角 5/32"" 長套筒","Snap-on 二分 1/4"" 6角 5/32"" 長套筒",Unknown,個,636,1150,0,active,STM05,"{'category': 'Snap-on 套筒系列', 'safety_stock': 0, 'stock_qty': 0, 'supplier': ''}"
STMD10,"Snap-on 二分 1/4"" 12角 5/16"" 長套筒","Snap-on 二分 1/4"" 12角 5/16"" 長套筒",Unknown,個,0,1200,0,active,STMD10,"{'category': 'Snap-on 套筒系列', 'safety_stock': 0, 'stock_qty': 0, 'supplier': ''}"
STMD11,"Snap-on 二分 1/4"" 12角 11/32"" 長套筒","Snap-on 二分 1/4"" 12角 11/32"" 長套筒",Unknown,個,0,1100,0,active,STMD11,"{'category': 'Snap-on 套筒系列', 'safety_stock': 0, 'stock_qty': 0, 'supplier': ''}"
STMD12,"Snap-on 二分 1/4"" 12角 3/8"" 長套筒","Snap-on 二分 1/4"" 12角 3/8"" 長套筒",Unknown,個,0,1200,0,active,STMD12,"{'category': 'Snap-on 套筒系列', 'safety_stock': 0, 'stock_qty': 1, 'supplier': ''}"
STMD14,"Snap-on 二分 1/4"" 12角 7/16"" 長套筒","Snap-on 二分 1/4"" 12角 7/16"" 長套筒",Unknown,個,0,1200,0,active,STMD14,"{'category': 'Snap-on 套筒系列', 'safety_stock': 0, 'stock_qty': 0, 'supplier': ''}"
STMD16,"Snap-on 二分 1/4"" 12角 1/2"" 長套筒","Snap-on 二分 1/4"" 12角 1/2"" 長套筒",Unknown,個,0,1100,0,active,STMD16,"{'category': 'Snap-on 套筒系列', 'safety_stock': 0, 'stock_qty': 0, 'supplier': ''}"
STMD18,"Snap-on 二分 1/4"" 12角 9/16"" 長套筒","Snap-on 二分 1/4"" 12角 9/16"" 長套筒",Unknown,個,0,1100,0,active,STMD18,"{'category': 'Snap-on 套筒系列', 'safety_stock': 0, 'stock_qty': 0, 'supplier': ''}"
STMD20,"Snap-on 二分 1/4"" 12角 5/8"" 長套筒","Snap-on 二分 1/4"" 12角 5/8"" 長套筒",Unknown,個,0,1315,0,active,STMD20,"{'category': 'Snap-on 套筒系列', 'safety_stock': 0, 'stock_qty': 0, 'supplier': ''}"
STMD6,"Snap-on 二分 1/4"" 12角 3/16"" 長套筒","Snap-on 二分 1/4"" 12角 3/16"" 長套筒",Unknown,個,0,1100,0,active,STMD6,"{'category': 'Snap-on 套筒系列', 'safety_stock': 0, 'stock_qty': 1, 'supplier': ''}"
STMD7,"Snap-on 二分 1/4"" 12角 7/32"" 長套筒","Snap-on 二分 1/4"" 12角 7/32"" 長套筒",Unknown,個,0,1100,0,active,STMD7,"{'category': 'Snap-on 套筒系列', 'safety_stock': 0, 'stock_qty': 0, 'supplier': ''}"
STMD8,"Snap-on 1/4"" 二分 12角 1/4"" 長套筒","Snap-on 1/4"" 二分 12角 1/4"" 長套筒",Unknown,個,0,1200,0,active,STMD8,"{'category': 'Snap-on 套筒系列', 'safety_stock': 0, 'stock_qty': 2, 'supplier': ''}"
STMD9,"Snap-on 二分 1/4"" 12角 9/32"" 長套筒","Snap-on 二分 1/4"" 12角 9/32"" 長套筒",Unknown,個,0,1200,0,active,STMD9,"{'category': 'Snap-on 套筒系列', 'safety_stock': 0, 'stock_qty': 0, 'supplier': ''}"
STMM10,"Snap-on 1/4"" 六角 10mm長套筒","Snap-on 1/4"" 六角 10mm長套筒",Unknown,個,0,1150,0,active,STMM10,"{'category': 'Snap-on 套筒系列', 'safety_stock': 0, 'stock_qty': 0, 'supplier': ''}"
STMM12,"Snap-on 1/4"" 六角 12mm長套筒","Snap-on 1/4"" 六角 12mm長套筒",Unknown,個,0,1200,0,active,STMM12,"{'category': 'Snap-on 套筒系列', 'safety_stock': 0, 'stock_qty': -1, 'supplier': ''}"
STMM13,"Snap-on 1/4"" 六角 13mm長套筒","Snap-on 1/4"" 六角 13mm長套筒",Unknown,個,0,1200,0,active,STMM13,"{'category': 'Snap-on 套筒系列', 'safety_stock': 0, 'stock_qty': 0, 'supplier': ''}"
STMM14,"Snap-on 1/4"" 六角 14mm長套筒","Snap-on 1/4"" 六角 14mm長套筒",Unknown,個,0,1200,0,active,STMM14,"{'category': 'Snap-on 套筒系列', 'safety_stock': 0, 'stock_qty': -1, 'supplier': ''}"
STMM4-5,"Snap-on 1/4"" 6角 4.5mm長套筒","Snap-on 1/4"" 6角 4.5mm長套筒",Unknown,個,0,1350,0,active,STMM4.5,"{'category': 'Snap-on 套筒系列', 'safety_stock': 0, 'stock_qty': 0, 'supplier': ''}"
STMM5,"Snap-on 1/4"" 6角 5mm長套筒","Snap-on 1/4"" 6角 5mm長套筒",Unknown,個,0,1350,0,active,STMM5,"{'category': 'Snap-on 套筒系列', 'safety_stock': 0, 'stock_qty': 0, 'supplier': ''}"
STMM7,"Snap-on 1/4"" 六角 7mm長套筒","Snap-on 1/4"" 六角 7mm長套筒",Unknown,個,0,0,0,active,STMM7,"{'category': 'Snap-on 套筒系列', 'safety_stock': 0, 'stock_qty': -1, 'supplier': ''}"
STMM8,"Snap-on 1/4"" 六角 8mm長套筒","Snap-on 1/4"" 六角 8mm長套筒",Unknown,個,0,1150,0,active,STMM8,"{'category': 'Snap-on 套筒系列', 'safety_stock': 0, 'stock_qty': -1, 'supplier': ''}"
STMML10A,"Snap-on 1/4"" 6角 Flank Drive® 長套筒 (10mm)","Snap-on 1/4"" 6角 Flank Drive® 長套筒 (10mm)",Unknown,個,0,0,0,active,STMML10A,"{'category': 'Snap-on 套筒系列', 'safety_stock': 0, 'stock_qty': 0, 'supplier': ''}"
STMML8A,"Snap-on 1/4"" 6角 Flank Drive® 長套筒 (8mm)","Snap-on 1/4"" 6角 Flank Drive® 長套筒 (8mm)",Unknown,個,0,0,0,active,STMML8A,"{'category': 'Snap-on 套筒系列', 'safety_stock': 0, 'stock_qty': 0, 'supplier': ''}"
STPBLPP,Blue-Point® 125pcs 展示架組,Blue-Point® 125pcs 展示架組,Unknown,套組,0,0,0,active,STPBLPP,"{'category': '美國藍點 系統櫃', 'safety_stock': 0, 'stock_qty': 1, 'supplier': ''}"
STX55E,"Snap-on 1/2"" TORX® T55 起子套筒","Snap-on 1/2"" TORX® T55 起子套筒",Unknown,個,0,0,0,active,STX55E,"{'category': 'Snap-on 起子系列', 'safety_stock': 0, 'stock_qty': 0, 'supplier': ''}"
SVT262-28A,冷卻系統適配器,冷卻系統適配器,Unknown,件,0,5290,0,active,,"{'category': 'Snap-on 零件', 'safety_stock': 1, 'stock_qty': 0, 'supplier': ''}"
SVTS272A,Snap-on 冷卻系統壓力測試工具組,Snap-on 冷卻系統壓力測試工具組,Unknown,套組,0,13550,0,active,SVTS272A,"{'category': 'Snap-on 其他工具', 'safety_stock': 0, 'stock_qty': 0, 'supplier': ''}"
SVTSRAD272A,真空冷卻系統灌裝機,真空冷卻系統灌裝機,Unknown,件,0,16380,0,active,,"{'category': 'Snap-on 設備', 'safety_stock': 1, 'stock_qty': 0, 'supplier': ''}"
SW321,"Snap-on 四分 12角 1"" 短套筒","Snap-on 四分 12角 1"" 短套筒",Unknown,個,0,1570,0,active,SW321,"{'category': 'Snap-on 套筒系列', 'safety_stock': 0, 'stock_qty': 0, 'supplier': ''}"
SW341,"Snap-on 四分 12角 1-1/16"" 短套筒","Snap-on 四分 12角 1-1/16"" 短套筒",Unknown,個,0,1750,0,active,SW341,"{'category': 'Snap-on 套筒系列', 'safety_stock': 0, 'stock_qty': 0, 'supplier': ''}"
SW361,"Snap-on 四分 12角 1-1/8"" 短套筒","Snap-on 四分 12角 1-1/8"" 短套筒",Unknown,個,0,1985,0,active,SW361,"{'category': 'Snap-on 套筒系列', 'safety_stock': 0, 'stock_qty': 0, 'supplier': ''}"
SW381,"Snap-on 四分 12角 1-3/16"" 短套筒","Snap-on 四分 12角 1-3/16"" 短套筒",Unknown,個,0,2295,0,active,SW381,"{'category': 'Snap-on 套筒系列', 'safety_stock': 0, 'stock_qty': 0, 'supplier': ''}"
SW401,"Snap-on 四分 12角 1-1/4"" 短套筒","Snap-on 四分 12角 1-1/4"" 短套筒",Unknown,個,0,2485,0,active,SW401,"{'category': 'Snap-on 套筒系列', 'safety_stock': 0, 'stock_qty': 0, 'supplier': ''}"
SW481,"Snap-on 四分 12角 1-1/2"" 短套筒","Snap-on 四分 12角 1-1/2"" 短套筒",Unknown,個,0,3860,0,active,SW481,"{'category': 'Snap-on 套筒系列', 'safety_stock': 0, 'stock_qty': 0, 'supplier': ''}"
SWM101A,"Snap-on 1/2""驅動12角10mm Flank Drive®短套筒","Snap-on 1/2""驅動12角10mm Flank Drive®短套筒",Unknown,個,0,1150,0,active,SWM101A,"{'category': 'Snap-on 套筒系列', 'safety_stock': 0, 'stock_qty': 1, 'supplier': ''}"
SWM111A,"Snap-on 1/2""驅動12角11mm Flank Drive®短套筒","Snap-on 1/2""驅動12角11mm Flank Drive®短套筒",Unknown,個,0,1150,0,active,SWM111A,"{'category': 'Snap-on 套筒系列', 'safety_stock': 0, 'stock_qty': 1, 'supplier': ''}"
SWM121A,"Snap-on 1/2""驅動12角12mm Flank Drive®短套筒","Snap-on 1/2""驅動12角12mm Flank Drive®短套筒",Unknown,個,0,1150,0,active,SWM121A,"{'category': 'Snap-on 套筒系列', 'safety_stock': 0, 'stock_qty': 1, 'supplier': ''}"
SWM131A,"Snap-on 1/2""驅動12角13mm Flank Drive®短套筒","Snap-on 1/2""驅動12角13mm Flank Drive®短套筒",Unknown,個,0,1150,0,active,SWM131A,"{'category': 'Snap-on 套筒系列', 'safety_stock': 0, 'stock_qty': 1, 'supplier': ''}"
SWM141A,"Snap-on 1/2""驅動12角14mm Flank Drive®短套筒","Snap-on 1/2""驅動12角14mm Flank Drive®短套筒",Unknown,個,0,1150,0,active,SWM141A,"{'category': 'Snap-on 套筒系列', 'safety_stock': 0, 'stock_qty': 1, 'supplier': ''}"
SWM151A,"Snap-on 1/2""驅動12角15mm Flank Drive®短套筒","Snap-on 1/2""驅動12角15mm Flank Drive®短套筒",Unknown,個,0,1150,0,active,SWM151A,"{'category': 'Snap-on 套筒系列', 'safety_stock': 0, 'stock_qty': 1, 'supplier': ''}"
SWM161,"Snap-on 1/2""驅動12角16mm Flank Drive®短套筒","Snap-on 1/2""驅動12角16mm Flank Drive®短套筒",Unknown,個,0,1200,0,active,SWM161,"{'category': 'Snap-on 套筒系列', 'safety_stock': 0, 'stock_qty': 1, 'supplier': ''}"
SWM171,"Snap-on 1/2""驅動12角17mm Flank Drive®短套筒","Snap-on 1/2""驅動12角17mm Flank Drive®短套筒",Unknown,個,0,1200,0,active,SWM171,"{'category': 'Snap-on 套筒系列', 'safety_stock': 0, 'stock_qty': 1, 'supplier': ''}"
SWM181,"Snap-on 1/2""驅動12角18mm Flank Drive®短套筒","Snap-on 1/2""驅動12角18mm Flank Drive®短套筒",Unknown,個,0,1200,0,active,SWM181,"{'category': 'Snap-on 套筒系列', 'safety_stock': 0, 'stock_qty': 1, 'supplier': ''}"
SWM191,"Snap-on 1/2""驅動12角19mm Flank Drive®短套筒","Snap-on 1/2""驅動12角19mm Flank Drive®短套筒",Unknown,個,0,1200,0,active,SWM191,"{'category': 'Snap-on 套筒系列', 'safety_stock': 0, 'stock_qty': 1, 'supplier': ''}"
SWM201,"Snap-on 1/2""驅動12角20mm Flank Drive®短套筒","Snap-on 1/2""驅動12角20mm Flank Drive®短套筒",Unknown,個,0,1250,0,active,SWM201,"{'category': 'Snap-on 套筒系列', 'safety_stock': 0, 'stock_qty': 1, 'supplier': ''}"
SWM211,"Snap-on 1/2""驅動12角21mm Flank Drive®短套筒","Snap-on 1/2""驅動12角21mm Flank Drive®短套筒",Unknown,個,0,1300,0,active,SWM211,"{'category': 'Snap-on 套筒系列', 'safety_stock': 0, 'stock_qty': 1, 'supplier': ''}"
SWM221,"Snap-on 1/2""驅動12角22mm Flank Drive®短套筒","Snap-on 1/2""驅動12角22mm Flank Drive®短套筒",Unknown,個,0,1350,0,active,SWM221,"{'category': 'Snap-on 套筒系列', 'safety_stock': 0, 'stock_qty': 1, 'supplier': ''}"
SWM231,"Snap-on 1/2""驅動12角23mm Flank Drive®短套筒","Snap-on 1/2""驅動12角23mm Flank Drive®短套筒",Unknown,個,0,1500,0,active,SWM231,"{'category': 'Snap-on 套筒系列', 'safety_stock': 0, 'stock_qty': 1, 'supplier': ''}"
SWM241,"Snap-on 1/2""驅動12角24mm Flank Drive®短套筒","Snap-on 1/2""驅動12角24mm Flank Drive®短套筒",Unknown,個,0,1500,0,active,SWM241,"{'category': 'Snap-on 套筒系列', 'safety_stock': 0, 'stock_qty': 1, 'supplier': ''}"
SWM251,"Snap-on 1/2""驅動12角25mm Flank Drive®短套筒","Snap-on 1/2""驅動12角25mm Flank Drive®短套筒",Unknown,個,0,1600,0,active,SWM251,"{'category': 'Snap-on 套筒系列', 'safety_stock': 0, 'stock_qty': 1, 'supplier': ''}"
SWM261,"Snap-on 1/2""驅動12角26mm Flank Drive®短套筒","Snap-on 1/2""驅動12角26mm Flank Drive®短套筒",Unknown,個,0,1750,0,active,SWM261,"{'category': 'Snap-on 套筒系列', 'safety_stock': 0, 'stock_qty': 1, 'supplier': ''}"
SWM271,"Snap-on 1/2""驅動12角27mm Flank Drive®短套筒","Snap-on 1/2""驅動12角27mm Flank Drive®短套筒",Unknown,個,0,1750,0,active,SWM271,"{'category': 'Snap-on 套筒系列', 'safety_stock': 0, 'stock_qty': 1, 'supplier': ''}"
SWM281,"Snap-on 1/2""驅動12角28mm Flank Drive®短套筒","Snap-on 1/2""驅動12角28mm Flank Drive®短套筒",Unknown,個,0,1900,0,active,SWM281,"{'category': 'Snap-on 套筒系列', 'safety_stock': 0, 'stock_qty': 1, 'supplier': ''}"
SWM291,"Snap-on 1/2""驅動12角29mm Flank Drive®短套筒","Snap-on 1/2""驅動12角29mm Flank Drive®短套筒",Unknown,個,0,2150,0,active,SWM291,"{'category': 'Snap-on 套筒系列', 'safety_stock': 0, 'stock_qty': 1, 'supplier': ''}"
SWM301,"Snap-on 1/2""驅動12角30mm Flank Drive®短套筒","Snap-on 1/2""驅動12角30mm Flank Drive®短套筒",Unknown,個,0,2250,0,active,SWM301,"{'category': 'Snap-on 套筒系列', 'safety_stock': 0, 'stock_qty': 1, 'supplier': ''}"
SWM311,"Snap-on 1/2""驅動12角31mm Flank Drive®短套筒","Snap-on 1/2""驅動12角31mm Flank Drive®短套筒",Unknown,個,0,2500,0,active,SWM311,"{'category': 'Snap-on 套筒系列', 'safety_stock': 0, 'stock_qty': 1, 'supplier': ''}"
SWM321,"Snap-on 1/2""驅動12角32mm Flank Drive®短套筒","Snap-on 1/2""驅動12角32mm Flank Drive®短套筒",Unknown,個,0,2500,0,active,SWM321,"{'category': 'Snap-on 套筒系列', 'safety_stock': 0, 'stock_qty': 1, 'supplier': ''}"
SX2,"Snap-on 四分 2"" 延長接桿","Snap-on 四分 2"" 延長接桿",Unknown,個,0,1250,0,active,SX2,"{'category': 'Snap-on 套筒系列', 'safety_stock': 0, 'stock_qty': 0, 'supplier': ''}"
SX80B,"Snap-on 1/2"" 專利80齒 棘輪扳手 可鎖定活動頭","Snap-on 1/2"" 專利80齒 棘輪扳手 可鎖定活動頭",Unknown,支,0,11600,0,active,SX80B,"{'category': 'Snap-on 扳手系列', 'safety_stock': 0, 'stock_qty': 0, 'supplier': ''}"
SXK10,"Snap-on 四分 10"" 延長接桿","Snap-on 四分 10"" 延長接桿",Unknown,個,0,2635,0,active,SXK10,"{'category': 'Snap-on 套筒系列', 'safety_stock': 0, 'stock_qty': 0, 'supplier': ''}"
SXK3,"Snap-on 四分 3-1/2"" 延長接桿","Snap-on 四分 3-1/2"" 延長接桿",Unknown,個,0,1760,0,active,SXK3,"{'category': 'Snap-on 套筒系列', 'safety_stock': 0, 'stock_qty': 0, 'supplier': ''}"
SXK5,"Snap-on 四分 5"" 延長接桿","Snap-on 四分 5"" 延長接桿",Unknown,個,0,1930,0,active,SXK5,"{'category': 'Snap-on 套筒系列', 'safety_stock': 0, 'stock_qty': 0, 'supplier': ''}"
SXK8,"Snap-on 四分 8"" 延長接桿","Snap-on 四分 8"" 延長接桿",Unknown,個,0,2350,0,active,SXK8,"{'category': 'Snap-on 套筒系列', 'safety_stock': 0, 'stock_qty': 0, 'supplier': ''}"
T-TCPROT1,零件 塑鋼鳥頭轉接組,零件 塑鋼鳥頭轉接組,Unknown,個,200,3500,0,active,T-TCPROT1,"{'category': 'Snap-on 零件', 'safety_stock': 0, 'stock_qty': 1, 'supplier': ''}"
T-TCPROT2,Snap-on 零件 平面保護片,Snap-on 零件 平面保護片,Unknown,個,150,0,0,active,T-TCPROT2,"{'category': 'Snap-on 零件', 'safety_stock': 0, 'stock_qty': 0, 'supplier': ''}"
T-TCPROT3,拆胎機 塑鋼 鳥頭 單賣,拆胎機 塑鋼 鳥頭 單賣,Unknown,個,550,1500,0,active,T-TCPROT3,"{'category': 'Snap-on 零件', 'safety_stock': 1, 'stock_qty': 0, 'supplier': ''}"
T0018-1,警告貼紙 AC220VAC220V,警告貼紙 AC220VAC220V,Unknown,件,1,0,0,active,,"{'category': '工具 特殊優惠', 'safety_stock': 0, 'stock_qty': 300, 'supplier': ''}"
T0022-1,警告貼紙 AC110V,警告貼紙 AC110V,Unknown,件,1,0,0,active,,"{'category': '工具 特殊優惠', 'safety_stock': 0, 'stock_qty': 300, 'supplier': ''}"
T112A,(組合TD2425A) 6-32NC攻牙器,(組合TD2425A) 6-32NC攻牙器,Unknown,件,0,400,0,active,T112A,"{'category': 'Snap-on 零件', 'safety_stock': 0, 'stock_qty': 0, 'supplier': ''}"
T651280,不鏽鋼櫥櫃地腳,不鏽鋼櫥櫃地腳,Unknown,個,72,0,0,active,,"{'category': '工具 特殊優惠', 'safety_stock': 0, 'stock_qty': 8, 'supplier': ''}"
T72,"Snap-on  二分 1/4"" 標準棘輪扳手","Snap-on  二分 1/4"" 標準棘輪扳手",Unknown,支,2255,5200,0,active,T72,"{'category': 'Snap-on 扳手系列', 'safety_stock': 0, 'stock_qty': 3, 'supplier': ''}"
T72-2,Snap-on 兩分棘輪扳手零件 蓋板,Snap-on 兩分棘輪扳手零件 蓋板,Unknown,個,0,0,0,active,T72-2,"{'category': 'Snap-on 零件', 'safety_stock': 0, 'stock_qty': 4, 'supplier': ''}"
